내용링크,제목,작가,별점,줄거리,태그,관심,이용가,몇화,이미지링크
/webtoon/list?titleId=758677,히트포인트,민형 / 여강현,9.64,"교통사고 이후 심장통을 앓던 소년 ‘하온빛’은 어느 날 찾아온 괴한들에게 죽는 꿈을 꾼다.
꿈이었다는 안도감도 잠시, 방금 전 꿨던 꿈에서와 똑같은 일들이 벌어지고 괴한들을 피해 도망치던 온빛은 깨닫게 된다.
자신의 심장에 모든 것을 파괴하는 죽음의 무기가 들어있음을.",#판타지#성장물#사이다#이능력배틀물#소년왕도물,55433,15세 이용가,총 93화,https://image-comic.pstatic.net/webtoon/758677/thumbnail/thumbnail_IMAG21_377b4b19-09d2-45c7-8054-705ab153bfcc.jpg
/webtoon/list?titleId=802733,크림슨 하트,HYBE,9.64,"'푸른 반딧불이'로 인해 폭주하는 마법의 땅 언노운, 그런 마법으로부터 완전히 차단된 통제도시 레퓨지아
레퓨지아에서 완벽한 시스템을 통해 관리되며 살아가던 소녀들은
어느날 도서관에서 의문의 낡은 책과 붉은 목걸이를 발견한다.
자신들의 손에 쥐어진 것이 무엇인지도 모른 채
소녀들은 푸른 반딧불이를 보고 호기심에 이끌려 아무도 넘지 않았던 장벽을 넘어 도시 밖으로 나간다

소녀들의 손에 쥐어진 전설의 크림슨 하트,
'푸른 반딧불이 섬의 저주를 풀라'는 의문의 메시지.
미지의 땅 언노운을 모험할수록 밝혀지는 레퓨지아의 비밀과 푸른 반딧불이의 진실
...소녀들의 운명은? 크림슨 하트 with 르세라핌",#판타지#세계관#이세계#걸크러시,16399,12세 이용가,총 51화,https://image-comic.pstatic.net/webtoon/802733/thumbnail/thumbnail_IMAG21_99fc6540-7391-462a-b08b-326f55a8b354.jpg
/webtoon/list?titleId=801992,뜨거운 홍차,"에리카, 느리 / ZZING / 김빵",9.85,"학교를 자퇴하고 생계를 위해 아르바이트를 전전하는 누리.
신세지고 있던 회장님 댁 아들이 오토바이 사고로 장기입원한다.
회장님의 분노를 염려한 사모님은 아들과 똑 닮은 누리에게 남장을 하고 학교를 대신 다녀줄 것을 제안하는데...
""아니... 사모님, 저는 여자인데요...?""",#로맨스#학원로맨스#소설원작,64444,전체연령가,총 34화,https://image-comic.pstatic.net/webtoon/801992/thumbnail/thumbnail_IMAG21_84951a6c-71f7-42d1-8656-2625b47a9de9.jpg
/webtoon/list?titleId=802359,세라는 망돌,햇살,9.24,톱스타 부부의 딸로 태어나 국내 최정상 인기 아이돌로 탄탄대로를 걷고 있던 강세라는 돌연 은퇴 선언 후 시골로 도망친다. 더이상 노래도 사랑도 싫다며 도망친 세라는 그곳에서 뜻밖의 소년들을 만나게 되는데.... 세라는 다시 노래할 수 있을까?,#로맨스,19260,전체연령가,총 34화,https://image-comic.pstatic.net/webtoon/802359/thumbnail/thumbnail_IMAG21_3fa11f89-cf2d-4258-b130-7dd84bc14c95.jpg
/webtoon/list?titleId=800331,지옥 키우기,세하,9.82,"망해버린 <지옥>을 성장시키는 악마의 게임, <지옥 키우기>! 상상 가능한 모든 것을 플레이어에게 줄 수 있는 <지옥>을 성장시키기 위해 현실의 인간을 게임 속에 가두고 괴롭혀야 하는데... 
악마가 되더라도 모든 것을 가질 것인가?인간으로 남아 불공평한 삶을 견딜 것인가?",#스릴러#2021 지상최대공모전#서스펜스#다크판타지,44624,15세 이용가,총 42화,https://image-comic.pstatic.net/webtoon/800331/thumbnail/thumbnail_IMAG21_54515d5f-c297-48b9-a9ad-07c759d278b4.jpg
/webtoon/list?titleId=801699,기억해줘,BD / 왈치,9.91,"여행을 떠난 은하는 그곳에서 괴한에게 쫓기던 의문의 소년 산호를 만난다.
간신히 산호를 데리고 도망쳤지만, 한 달 뒤 산호는 은하의 앞에서 사망하게 된다.
이에 은하는 도망치듯 한국으로 돌아가고 17년 뒤, 죽었던 산호와 닮은 남자가 은하의 앞에 나타난다.
그 남자는 자신을 신노엘이라고 소개하지만 너무 많은 부분에서 산호와 겹쳐 보인다. 
그는 정말 산호가 아닌걸까? 아니면 산호일까. 
일그러진 기억속에서도 당신을 찾아가는 이야기, 나를 기억해줘.",#로맨스#2021 지상최대공모전#현실로맨스#재회#연상연하,29548,12세 이용가,총 44화,https://image-comic.pstatic.net/webtoon/801699/thumbnail/thumbnail_IMAG21_5f6bd4f5-c1e6-4583-bc91-cd7afaf0f226.jpg
/webtoon/list?titleId=650305,호랑이형님,이상규,9.92,"신비한 힘을 가진 아이를 이용하여 세상을 지배하려는 반인반수 흰눈썹!
 
그리고 얼떨결에 아이의 보호자가 된 괴물호랑이 빠르와 착호갑사 지망생 가우리!
이제 힘을 합쳐 흰눈썹으로부터 아이와 세상을 지켜라!!!",#판타지#세계관#동양풍판타지,869264,15세 이용가,총 407화,https://image-comic.pstatic.net/webtoon/650305/thumbnail/thumbnail_IMAG21_3631086797392995425.jpg
/webtoon/list?titleId=792651,99강화나무몽둥이,홍실 / 지페리,9.82,"약육강식이 진리인 가상 현실 게임 '크로노 라이프'.
허접이라며 무시만 당하던 '나'는 우연히 얻은 초보용 기본 무기 '나무 뭉둥이' 를 +99 강화까지 성공하게 되고, 
본인을 무시하던 놈들을 찾아다니며 몽둥이로 무자비하게 패기 시작하는데..!
막장 스케일 사이다 액션 스타트!!",#판타지#고인물#사이다#게임판타지,512602,15세 이용가,총 83화,https://image-comic.pstatic.net/webtoon/792651/thumbnail/thumbnail_IMAG21_218f18ef-7f68-4d6a-972c-686a3e9f6138.jpg
/webtoon/list?titleId=730694,초인의 시대,섭이,9.95,"지구에 근원 모를 괴물들이 출현하고
그들을 제압하는 '초인'들 또한 등장한다.
정체불명의 괴물과 초인, 바야흐로 '초인의 시대'가 도래한다!",#액션#최강자전#2018 최강자전#이능력배틀물#소년왕도물,432700,15세 이용가,총 149화,https://image-comic.pstatic.net/webtoon/730694/thumbnail/thumbnail_IMAG21_e6fc219d-e5ea-4d93-b7d6-45b595c2a3cb.jpeg
/webtoon/list?titleId=727188,취사병 전설이 되다,제이로빈 / 이진수,9.87,"대한민국 대표 흙수저, 강성재. 
불안하기만 한 군생활에 한줄기 빛처럼 다가온 전설의 취사병이 될 기회!",#판타지#직업드라마#밀리터리#게임판타지#음식&요리#소설원작,424866,전체연령가,총 235화,https://image-comic.pstatic.net/webtoon/727188/thumbnail/thumbnail_IMAG21_d4726354-42bc-4bdf-b500-02c951082eeb.jpg
/webtoon/list?titleId=814048,마님이네 미국 시골집 이야기,마님,8.16,"마님♡올리버쌤♡체리 가족이 찾아왔습니다!
미국 남자 올리버와 토종 한국인 마님, 그리고 사랑스러운 딸 체리와 다섯 마리 반려 동물까지.
하루종일 육아하고 털 청소하느라 바쁘지만, 그래도 하하 호호 행복한 미국 시골집 이야기.",#일상#러블리#힐링#동물,36090,전체연령가,총 16화,https://image-comic.pstatic.net/webtoon/814048/thumbnail/thumbnail_IMAG21_234ffc80-64de-4765-b059-6888ae0a9fae.jpg
/webtoon/list?titleId=597447,프리드로우,전선욱,9.79,"한태성을 중심으로 벌어지는
 
다양한 청춘들의 스펙타클한 학원 시트콤 드라마",#드라마#힘숨찐#학원물#성장드라마,1628244,15세 이용가,총 512화,https://image-comic.pstatic.net/webtoon/597447/thumbnail/thumbnail_IMAG21_37e97fb1-5572-45cc-8672-2a60b6cb768e.jpg
/webtoon/list?titleId=813335,얼짱시대,"박태준 만화회사, 남자의 이야기 / 박태준 만화회사",9.83,혼란과 낭만이 가득했던 그 시대,#드라마,142655,15세 이용가,총 14화,https://image-comic.pstatic.net/webtoon/813335/thumbnail/thumbnail_IMAG21_aa6adfc2-a77f-47cb-bb2e-97214f27b301.jpg
/webtoon/list?titleId=773796,망나니 소교주로 환생했다,재무 / 전마두 / 대은호,9.85,"무림의 정쟁에 휘말려 독살당한 고금 제일의 기재, 양자각.
분명 죽은 줄로 알았으나 정신을 차리게 되고, 자신이 다른 사람의 몸에 들어와 있다는 것을 알게 된다.
알고 보니 자신이 있는 곳은 마교, 익힌 무공은 천마신공,
이 몸의 주인은 여색을 탐하고 악귀보다 더한 짓을 하는 망나니 소교주?
왜 하필이면 마교에다 이 사람인가!?",#무협/사극#레드아이스 스튜디오#오컬트#회귀#소설원작,221703,12세 이용가,총 104화,https://image-comic.pstatic.net/webtoon/773796/thumbnail/thumbnail_IMAG21_c9aae885-3aa5-4aea-ac82-31c0c55479fc.jpg
/webtoon/list?titleId=812124,유쾌한 왕따(재),김숭늉,9.92,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요,연령확인필요
/webtoon/list?titleId=807777,마도전생기,포스스튜디오 / codezero,9.80,"정파무림 의천맹의 최강 살수, 천하진.

자유를 찾기 위해 탈출을 감행하지만 코앞에서 목숨을 잃고 만다.

그런데… 
'신교불패, 만마앙복. 삼공자님의 쾌유를 경하드리옵니다!'
무림의 공적, 마교의 삼공자로 전생해버렸다?!

정파무림 최강 비밀병기 천하진의 마도무림 정복기.",#무협/사극#지금추천작#힘숨찐#판무#소설원작,115862,15세 이용가,총 35화,https://image-comic.pstatic.net/webtoon/807777/thumbnail/thumbnail_IMAG21_e47489ea-bf97-4726-a8e7-6403092a303a.jpg
/webtoon/list?titleId=780404,물위의 우리,뱁새 / 왈패,9.97,"수차례의 지각변동 이후 해수면이 급격히 상승한 지구. 딸 한별이에게 더 넓은 세상을 보여주고 싶은 호주는 한별이와 고향으로 향한다. 
20년 만에 찾은 고향에는 수상한 행적들이 가득한데...과연 둘은 무사히 살아갈 수 있을까?
2020 최강자전 최우수상 수상작!",#드라마#최강자전#2020 최강자전#아포칼립스,401857,15세 이용가,총 99화,https://image-comic.pstatic.net/webtoon/780404/thumbnail/thumbnail_IMAG21_e9eccbd9-b1c1-49b9-81a8-5bee3291315f.jpg
/webtoon/list?titleId=793275,작전명 순정,꼬까리 / 들덤,9.96,"내 남자친구와 절친의 키스를 목격했다. 그것도 하필이면 재수 없는 같은 반 남자애 '고은혁'과 함께.
안 그래도 혼란스러운데.. 사람마다 평생 받을 사랑의 양이 정해져있다고?? 심지어 내가 받을 수 있는 사랑의 양은 '0'???
알거지 운명을 바꿔보려는 수애와, 그런 수애에게 말려든 은혁의 맞바람 작전!
바람피우는 '척'만 하려고 했는데 점점 진짜로 끌린다?! 이 계획... 과연 성공할 수 있을까?",#로맨스#2021 지상최대공모전#하이틴,699381,전체연령가,총 79화,https://image-comic.pstatic.net/webtoon/793275/thumbnail/thumbnail_IMAG21_30c77a8d-ada1-40f8-b87a-d02bb05e7e13.jpg
/webtoon/list?titleId=807393,귀환했는데 입대 전날이다,해일 / 오코믹 / 황금비둘기,9.92,"대한민국의 평범한 고3이었던 김민준은 갑자기 이세계로 소환 당해 흑마법사가 되었다.
집으로 돌아가겠다는 일념으로 온갖 고난을 뚫고 흑마법으로 이세계를 구한 민준.
영웅으로서의 삶과 보장된 부귀영화를 뿌리치고 지구로 복귀한다.
그토록 기다리던 고향의 문물을 즐기려고 하던 차, 문제가 생겼다.
터져버린 던전, 쏟아지는 몬스터들이 이제 막 귀환한 민준의 안락한 지구 라이프를 위협하는 것도 모자라...
귀환 하루만에 입대를 하라고!?!!",#판타지#지금추천작#소설원작,150498,전체연령가,총 32화,https://image-comic.pstatic.net/webtoon/807393/thumbnail/thumbnail_IMAG21_aff8a206-014c-471f-9e91-c569940ad8e5.jpg
/webtoon/list?titleId=724815,아홉수 우리들,수박양,9.97,"연애, 직장, 시험 어느 하나 뜻대로 되지 않는 29살 봉우리, 차우리, 김우리. 
제대로 걸렸다! 아.홉.수!
우리들의 팩트폭행 로맨틱 코미디!",#로맨스#2030연애#현실로맨스#감성드라마,430426,전체연령가,총 195화,https://image-comic.pstatic.net/webtoon/724815/thumbnail/thumbnail_IMAG21_4bdd52f2-bbc9-4524-b44b-adc1e7208f93.jpg
/webtoon/list?titleId=787500,은탄,김규삼,9.95,"흡혈귀와 요괴, 무당이 창궐한 혼란의 조선, 자신을 암흑어사라 칭하는 박문수가 타락한 관아를 파괴하고 다닌다. 다급해진 조정에서는 흡혈귀 왕의 부활을 노리는 암흑어사 박문수를 토벌하라 명하기 위해 갓 무과에 급제한 무관 안손에게 도술과 무술에 능한 도적 홍킬동을 찾아오라 태백산으로 파견한다. <하이브>의 김규삼 작가가 선사하는 요괴 퇴마 개그 판타지 시대극!",#판타지#오컬트#동양풍판타지#다크히어로#먼치킨,130586,15세 이용가,총 91화,https://image-comic.pstatic.net/webtoon/787500/thumbnail/thumbnail_IMAG21_7090184484697487202.jpg
/webtoon/list?titleId=812339,괴양이,붉은코끼리,9.69,"어느 날 남자는 길에서 죽어가는 새끼 고양이를 발견한다.
살아날 가망이 없었지만 지극 정성을 다하여 고양이를 보살폈다.
강하게 크라고 카이사르라 이름도 붙여줬다.

……너무 강해져 버렸다.",#개그#동물#구원서사,42280,15세 이용가,총 13화,https://image-comic.pstatic.net/webtoon/812339/thumbnail/thumbnail_IMAG21_47abc151-1d2a-4b83-b63c-95dbe3771f3d.jpg
/webtoon/list?titleId=801475,세레나,정이나,9.95,"""너는 절대로 내 세레니티의 주인이 될 수 없어."" 
세레니티 가문의 유일한 상속자가 된 세레나. 
위태로워진 가문을 살리기 위해, 그녀의 할머니는 그녀를 왕국에서 가장 증오하는 남자와 결혼시켜버렸다. 
무너져가던 세레나를 위로할 수 있는 건 오직 그녀의 애첩 프리드릭 뿐. 
아름답고 찬란했던 세레니티의 그 여름날, 뜨거운 증오와 사랑으로 얽혀버린 세 사람의 이야기.",#로맨스#고자극로맨스#혐관로맨스#선결혼후연애,382741,15세 이용가,총 54화,https://image-comic.pstatic.net/webtoon/801475/thumbnail/thumbnail_IMAG21_63818a49-407c-4d1d-8f9a-e541285abdd9.jpg
/webtoon/list?titleId=808439,킬러경찰,이제환 / 이윤균,9.68,"조직의 배신으로 죽게 된 전설의 킬러 ‘비광’, 경찰 ‘김경수’의 몸으로 환생한 그는 자신을 배신했던 킬러조직 화국사에게 복수를 다짐한다.",#액션#지금추천작,141944,15세 이용가,총 28화,https://image-comic.pstatic.net/webtoon/808439/thumbnail/thumbnail_IMAG21_f41e3302-e61f-4566-a169-3609965ed104.jpg
/webtoon/list?titleId=812851,망치하르방,상상어,9.94,"“왜 우리 집 형편에 내 꿈을 맞춰야 해?” 마법사가 되고 싶은 '탄'. 
50년 동안의 망치질로 마법 학교 학비를 마련하는데 성공한다. 
70살 할아버지의 마법학교 입학기! 
그런데 나... 마법사보다 강한 몸이 되어버렸을지도...?",#판타지#고인물#힘숨찐#먼치킨,48065,12세 이용가,총 25화,https://image-comic.pstatic.net/webtoon/812851/thumbnail/thumbnail_IMAG21_2a769f30-0067-470b-838a-18856e7e0f8f.jpg
/webtoon/list?titleId=813443,황제의 검,레드훅 / 류신 / 임무성,9.85,"정난의 변에서 간신히 살아난 주윤문,
마교 천하제일 천마(天魔)와 소림사 육조 혜능(慧能)을 몸 안에 받아
천마서생 '파천'으로 재탄생하게 되는데…
절대지존을 향한 파천의 새로운 이야기가 시작된다!",#무협/사극#소설원작,46129,전체연령가,총 17화,https://image-comic.pstatic.net/webtoon/813443/thumbnail/thumbnail_IMAG21_a0397983-ed25-4101-babe-17b15cd8ad08.jpg
/webtoon/list?titleId=721948,스터디그룹,신형욱 / 유승연,9.96,"우등생을 꿈꾸는 최강 소년의 고교액션활극.
공부를 잘 하고 싶지만 애석하게도 싸움 실력에만 재능이 몰빵된 고등학생 윤가민.
똥통학교 유성공고에서 스터디그룹을 만드는데….
그와 스터디 멤버들의 (진짜로) 피튀기는 입시이야기!",#액션#블루스트링#힘숨찐#학원물,628720,15세 이용가,총 228화,https://image-comic.pstatic.net/webtoon/721948/thumbnail/thumbnail_IMAG21_b5efacb7-c212-422f-bc4a-15cf5dc84408.jpg
/webtoon/list?titleId=801589,놓지마 정신줄 시즌3,신태훈 / 나승훈,9.94,"놓지마 정신줄이 돌아왔다! 정신줄 세계 10년 후의 이야기.

정신줄 세상에 10년이란 세월이 흐른 어느 날, 정신줄 세계에 엄청난 대격변이 일어나게 되는데...
인간과 정령이 공존하는 한층 더 정신줄 놓은 세상이 열리고 말았다!",#개그#드라마&영화 원작웹툰,120241,전체연령가,총 96화,https://image-comic.pstatic.net/webtoon/801589/thumbnail/thumbnail_IMAG21_1b439234-e17d-4fb8-9eef-5d2d4173234c.jpg
